time,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2463260950,2,5.512293,-3.4600708,-7.88143,0.02668691,0.23542368,0.23542368
2463260954,2,6.163488,-3.4409182,-3.6917572,0.02668691,0.23542368,0.23542368
2463260959,2,6.163488,-3.4409182,-3.6917572,-1.1461734,0.26413432,0.26413432
2463260964,2,6.7452536,-2.9668868,0.7708429,-1.1461734,0.26413432,0.26413432
2463260969,2,6.7452536,-2.9668868,0.7708429,-1.9690081,0.2677995,0.2677995
2463260974,2,6.989452,-3.6468108,4.898269,-1.9690081,0.2677995,0.2677995
2463260978,2,6.989452,-3.6468108,4.898269,-2.3294184,0.24947357,0.24947357
2463260983,2,6.9080524,-4.0681725,8.001021,-2.3294184,0.24947357,0.24947357
2463260988,2,6.9080524,-4.0681725,8.001021,-2.190752,0.23908886,0.23908886
2463260993,2,7.1091566,-3.2565727,10.105434,-2.190752,0.23908886,0.23908886
2463260998,2,7.1091566,-3.2565727,10.105434,-1.5560635,0.21893033,0.21893033
2463261003,2,7.7172575,-0.6565815,10.522007,-1.5560635,0.21893033,0.21893033
2463261007,2,7.7172575,-0.6565815,10.522007,-0.6440425,0.07782058,0.07782058
2463261012,2,7.576006,3.7222252,6.7058134,-0.6440425,0.07782058,0.07782058
2463261017,2,7.576006,3.7222252,6.7058134,0.029741235,-0.21111843,-0.21111843
2463261022,2,6.587243,7.782616,0.24892937,0.029741235,-0.21111843,-0.21111843
2463261031,2,5.035867,8.00048,-2.597654,0.029741235,-0.21111843,-0.21111843
